src,dest
1527,2764
1527,2845
1527,3001
1527,5215
1527,5512
1527,5964
1527,6056
1527,6475
1527,6880
1527,8258
1527,9039
1527,9258
1528,1665
1528,2082
1528,2297
1528,2797
1528,2900
1528,4625
1528,4675
1528,4927
1528,5081
1528,5166
1528,5503
1528,5541
1528,5585
1528,5706
1528,5955
1528,6318
1528,6670
1528,6794
1528,6927
1528,7152
1528,8881
1529,1541
1529,1715
1529,2191
1529,2278
1529,2773
1529,2954
1529,3030
1529,3057
1529,3286
1529,3499
1529,3561
1529,3764
1529,3855
1529,3987
1529,4102
1529,4244
1529,4610
1529,4866
1529,5090
1529,5100
1529,5219
1529,5936
1529,5989
1529,6158
1529,6176
1529,6624
1529,6639
1529,6653
1529,6699
1529,6752
1529,6867
1529,7413
1529,7433
1529,7733
1529,7794
1529,8038
1529,8923
1529,9216
1529,9481
1529,9534
1529,9706
1529,9751
1529,9791
1530,4160
1530,7546
1531,3500
1531,3827
1531,4898
1531,8795
1532,1820
1532,1851
1532,2042
1532,2093
1532,2802
1532,2975
1532,3257
1532,3433
1532,3679
1532,3950
1532,3962
1532,4367
1532,4450
1532,4909
1532,5173
1532,5206
1532,5228
1532,5912
1532,6023
1532,6162
1532,6330
1532,6412
1532,6493
1532,6506
1532,6638
1532,6763
1532,6787
1532,6902
1532,7325
1532,7374
1532,7494
1532,7514
1532,7712
1532,7918
1532,7946
1532,8058
1532,8340
1532,8421
1532,8876
1532,8999
1532,9201
1532,9350
1532,9361
1532,9375
1532,9433
1532,9549
1532,9885
1533,1833
1533,2062
1533,2157
1533,2262
1533,2366
1533,2413
1533,2485
1533,3273
1533,3304
1533,3703
1533,3711
1533,3766
1533,4753
1533,4846
1533,5451
1533,5627
1533,5806
1533,5976
1533,6113
1533,6143
1533,6532
1533,6564
1533,6618
1533,6757
1533,6809
1533,6836
1533,7058
1533,7160
1533,7237
1533,7688
1533,7793
1533,7800
1533,7921
1533,7958
1533,8057
1533,8122
1533,8414
1533,8437
1533,8451
1533,8460
1533,8468
1533,8508
1533,8570
1533,8612
1533,8615
1533,8695
1533,8992
1533,9177
1533,9373
1533,9651
1533,9756
1533,9971
1534,1710
1534,4184
1534,4349
1534,6337
1534,6931
1534,9307
1535,1539
1535,1771
1535,1879
1535,2167
1535,2319
1535,2420
1535,2423
1535,3125
1535,3178
1535,3616
1535,4142
1535,4190
1535,4240
1535,4416
1535,4495
1535,4556
1535,4605
1535,4851
1535,4911
1535,4987
1535,5208
1535,5328
1535,5598
1535,6184
1535,6621
1535,6726
1535,7042
1535,7432
1535,7653
1535,7776
1535,7834
1535,8053
1535,8073
1535,8097
1535,8133
1535,8184
1535,8377
1535,8527
1535,8666
1535,8784
1535,8832
1535,9269
1535,9327
1535,9350
1535,9880
1536,1936
1536,1960
1536,2168
1536,2344
1536,2577
1536,2578
1536,2623
1536,2847
1536,3660
1536,4233
1536,4397
1536,4643
1536,4803
1536,4827
1536,5986
1536,6839
1536,7010
1536,7061
1536,7066
1536,7308
1536,7718
1536,8261
1536,9665
1536,9729
1536,9905
1537,1978
1537,2158
1537,2368
1537,2380
1537,2888
1537,3214
1537,3385
1537,3691
1537,4253
1537,4294
1537,4353
1537,4369
1537,4702
1537,4762
1537,4815
1537,5598
1537,6190
1537,6278
1537,6443
1537,6642
1537,6918
1537,7202
1537,7289
1537,7290
1537,7413
1537,7562
1537,7886
1537,7950
1537,8031
1537,8125
1537,8133
1537,8422
1537,8545
1537,8854
1537,9187
1537,9624
1537,9983
1538,1577
1538,1590
1538,1604
1538,1686
1538,1800
1538,2453
1538,2981
1538,3036
1538,3058
1538,3430
1538,3565
1538,3660
1538,4047
1538,4063
1538,4266
1538,4742
1538,5134
1538,5670
1538,5716
1538,5798
1538,5857
1538,6263
1538,6311
1538,6488
1538,6634
1538,6773
1538,7866
1538,7942
1538,8444
1538,8680
1538,8786
1538,9234
1538,9657
1539,1558
1539,1632
1539,2101
1539,2191
1539,2753
1539,2865
1539,3317
1539,3321
1539,3384
1539,3479
1539,3588
1539,3598
1539,3803
1539,3913
1539,4242
1539,4381
1539,4578
1539,4599
1539,4838
1539,4860
1539,5092
1539,5192
1539,5341
1539,5779
1539,5806
1539,5897
1539,6076
1539,6285
1539,6302
1539,6308
1539,6316
1539,6935
1539,6976
1539,7033
1539,7151
1539,7233
1539,7750
1539,7878
1539,7969
1539,8360
1539,9015
1539,9542
1540,1720
1540,1752
1540,1874
1540,1900
1540,2058
1540,2209
1540,2233
1540,2588
1540,2642
1540,3044
1540,3056
1540,3221
1540,3317
1540,3536
1540,3972
1540,4043
1540,4274
1540,4400
1540,4815
1540,5085
1540,5196
1540,5274
1540,5411
1540,5467
1540,5469
1540,5574
1540,5999
1540,6267
1540,6356
1540,6374
1540,6647
1540,7110
1540,7330
1540,7358
1540,7636
1540,7638
1540,7686
1540,7887
1540,8310
1540,8323
1540,8328
1540,9093
1540,9094
1540,9384
1540,9593
1540,9668
1540,9843
1541,1638
1541,1865
1541,2056
1541,2447
1541,2491
1541,2513
1541,2546
1541,2774
1541,3133
1541,3317
1541,4305
1541,4488
1541,4558
1541,4790
1541,4857
1541,4909
1541,5077
1541,5933
1541,6325
1541,6955
1541,7274
1541,7301
1541,7419
1541,7510
1541,7567
1541,7834
1541,8012
1541,8121
1541,8473
1541,8994
1541,9412
1541,9580
1541,9855
1542,1648
1542,2098
1542,2218
1542,2447
1542,2787
1542,3225
1542,3286
1542,3609
1542,3855
1542,4242
1542,4356
1542,4459
1542,4510
1542,4542
1542,4838
1542,4868
1542,5432
1542,5502
1542,5568
1542,5729
1542,5730
1542,5822
1542,6020
1542,6712
1542,8347
1542,8413
1542,8441
1542,8590
1542,9463
1542,9481
1542,9671
1542,9794
1542,9860
1543,1846
1543,1910
1543,1943
1543,2201
1543,2274
1543,2348
1543,2570
1543,2615
1543,2822
1543,2839
1543,3030
1543,3213
1543,4157
1543,4201
1543,4340
1543,4358
1543,5402
1543,5414
1543,5525
1543,5693
1543,5834
1543,5957
1543,5983
1543,6308
1543,6426
1543,6602
1543,6683
1543,6795
1543,7125
1543,7651
1543,7852
1543,7974
1543,8519
1543,8719
1543,9057
1543,9186
1543,9287
1543,9439
1543,9514
1543,9558
1543,9667
1543,9731
1543,9864
1543,9944
1544,1623
1544,1647
1544,1995
1544,2137
1544,2890
1544,3241
1544,3430
1544,3480
1544,3505
1544,3512
1544,4052
1544,4066
1544,4226
1544,4618
1544,4627
1544,4693
1544,4883
1544,5226
1544,5441
1544,5594
1544,5666
1544,5735
1544,5846
1544,6658
1544,6979
1544,7049
1544,7282
1544,7428
1544,7470
1544,7491
1544,7520
1544,8569
1544,8750
1544,8849
1544,9704
1544,9763
1545,1956
1545,2051
1545,2079
1545,2121
1545,2322
1545,2819
1545,3364
1545,3433
1545,3521
1545,3751
1545,3847
1545,3900
1545,4203
1545,4468
1545,4545
1545,5227
1545,5536
1545,5780
1545,5805
1545,5810
1545,6024
1545,6179
1545,6251
1545,6607
1545,6688
1545,6825
1545,6854
1545,6869
1545,6926
1545,7115
1545,7300
1545,7483
1545,7962
1545,8005
1545,8012
1545,8102
1545,8630
1545,9094
1545,9356
1545,9487
1545,9604
1545,9667
1546,1554
1546,1863
1546,2637
1546,2736
1546,3124
1546,3133
1546,3154
1546,3499
1546,3635
1546,3980
1546,4154
1546,4298
1546,4522
1546,4534
1546,4966
1546,5026
1546,5059
1546,5266
1546,5374
1546,5396
1546,5514
1546,5715
1546,5851
1546,5942
1546,6179
1546,6221
1546,6295
1546,6341
1546,6750
1546,6757
1546,7136
1546,7540
1546,7747
1546,7946
1546,7968
1546,8018
1546,8189
1546,8239
1546,8328
1546,8380
1546,9080
1546,9248
1546,9347
1546,9573
1546,9618
1546,9921
1547,8480
1547,9358
1548,1810
1548,2035
1548,2296
1548,2403
1548,2765
1548,3790
1548,4085
1548,4269
1548,4483
1548,4635
1548,4693
1548,4769
1548,5520
1548,5775
1548,6344
1548,6917
1548,7010
1548,7215
1548,7265
1548,7595
1548,7788
1548,7951
1548,8129
1548,8663
1548,8717
1548,8828
1548,8879
1548,9871
1548,9882
1549,1680
1549,1784
1549,1974
1549,2201
1549,2282
1549,2500
1549,2642
1549,2771
1549,2868
1549,3321
1549,3428
1549,3495
1549,3517
1549,3809
1549,3950
1549,4040
1549,4305
1549,4330
1549,4345
1549,4493
1549,4619
1549,4863
1549,5074
1549,5185
1549,5284
1549,5395
1549,5598
1549,6068
1549,6428
1549,6686
1549,6879
1549,7129
1549,7268
1549,7438
1549,7530
1549,7756
1549,7876
1549,7972
1549,8211
1549,8217
1549,8301
1549,8379
1549,8901
1549,9180
1549,9386
1549,9422
1549,9496
1550,1758
1550,2020
1550,2384
1550,2524
1550,2574
1550,2967
1550,3061
1550,3103
1550,3136
1550,3581
1550,4622
1550,4656
1550,4965
1550,5736
1550,5846
1550,6513
1550,6942
1550,7287
1550,7400
1550,7428
1550,7940
1550,7997
1550,9485
1550,9962
1551,4540
1551,6039
1551,8126
1552,2082
1552,2354
1552,2633
1552,2757
1552,3137
1552,3907
1552,4436
1552,5021
1552,5233
1552,5512
1552,5585
1552,6715
1552,6775
1552,7191
1552,7378
1552,7386
1552,7424
1552,7610
1552,8467
1552,8822
1552,8871
1553,1566
1553,2170
1553,2203
1553,2347
1553,3002
1553,4251
1553,4559
1553,5740
1553,6657
1553,7667
1553,8445
1553,8705
1553,9583
1554,1730
1554,1767
1554,1840
1554,1885
1554,2045
1554,2093
1554,2301
1554,2609
1554,2702
1554,2913
1554,3101
1554,3396
1554,3490
1554,3751
1554,4663
1554,4756
1554,5006
1554,5143
1554,5390
1554,5395
1554,5853
1554,5976
1554,6006
1554,6460
1554,6763
1554,6869
1554,6899
1554,7277
1554,7881
1554,8097
1554,8208
1554,8384
1554,8666
1554,8695
1554,8882
1554,9263
1554,9379
1554,9573
1554,9593
1554,9667
1554,9842
1554,9888
1555,1631
1555,2313
1555,3034
1555,3176
1555,3269
1555,3324
1555,3483
1555,3691
1555,3933
1555,4415
1555,4783
1555,4817
1555,4919
1555,4940
1555,4942
1555,5016
1555,5100
1555,5272
1555,5366
1555,5556
1555,5805
1555,6292
1555,6610
1555,7343
1555,7563
1555,7927
1555,7954
1555,8563
1555,8872
1555,8991
1555,9062
1555,9245
1555,9562
1555,9770
1555,9786
1555,9902
1556,1715
1556,1733
1556,2178
1556,2234
1556,2482
1556,2513
1556,2540
1556,2839
1556,2868
1556,2930
1556,3607
1556,3682
1556,3720
1556,3881
1556,3938
1556,4453
1556,4866
1556,5066
1556,5250
1556,5269
1556,5270
1556,5631
1556,5959
1556,6213
1556,6342
1556,6537
1556,6576
1556,6683
1556,6695
1556,6779
1556,6825
1556,6865
1556,7316
1556,7396
1556,7536
1556,8227
1556,8340
1556,9412
1556,9413
1556,9785
1556,9843
1557,1562
1557,7247
1557,8126
1557,9175
1558,1771
1558,1879
1558,1880
1558,2029
1558,2153
1558,2209
1558,2323
1558,2617
1558,2669
1558,3295
1558,3323
1558,3432
1558,3468
1558,4021
1558,4722
1558,4864
1558,5709
1558,5827
1558,5858
1558,5983
1558,5984
1558,6074
1558,6173
1558,6692
1558,6803
1558,7150
1558,7275
1558,7708
1558,7919
1558,8003
1558,8580
1558,8681
1558,8898
1558,8913
1558,8927
1558,8996
1558,9000
1558,9750
1558,9811
1558,9980
1559,1932
1559,2571
1559,2643
1559,2768
1559,2867
1559,3208
1559,3259
1559,3925
1559,4264
1559,4266
1559,4391
1559,4438
1559,4466
1559,5301
1559,5363
1559,6011
1559,6125
1559,6560
1559,6959
1559,6991
1559,7448
1559,7472
1559,7830
1559,7905
1559,8037
1559,8409
1559,8475
1559,9469
1559,9732
1559,9856
1560,1647
1560,1711
1560,1897
1560,1973
1560,2271
1560,2707
1560,2928
1560,3199
1560,3297
1560,3390
1560,3430
1560,3572
1560,4083
1560,4391
1560,5033
1560,5436
1560,5654
1560,5689
1560,6424
1560,6488
1560,6700
1560,7338
1560,7453
1560,7458
1560,7495
1560,7701
1560,7780
1560,8292
1560,8783
1560,8823
1560,8920
1560,8939
1560,9345
1560,9704
1560,9922
1561,1770
1561,1841
1561,1934
1561,1992
1561,2941
1561,3869
1561,3908
1561,4125
1561,4221
1561,4246
1561,5259
1561,5574
1561,6008
1561,6158
1561,6779
1561,6895
1561,7393
1561,7794
1561,7979
1561,8452
1561,8542
1561,9340
1561,9343
1561,9395
1561,9691
1561,9772
1561,9837
1562,1748
1562,3467
1562,3931
1562,5949
1562,7735
1562,9307
1563,1600
1563,1745
1563,2012
1563,2072
1563,2576
1563,3292
1563,3875
1563,4200
1563,4467
1563,4980
1563,5138
1563,5230
1563,5330
1563,5716
1563,6035
1563,6311
1563,7269
1563,7284
1563,7592
1563,7768
1563,7939
1563,8683
1563,8783
1563,9001
1563,9034
1563,9654
1563,9662
1564,1870
1564,2266
1564,2282
1564,2526
1564,2552
1564,2611
1564,2671
1564,3518
1564,3654
1564,3677
1564,3721
1564,4290
1564,4320
1564,4424
1564,4757
1564,5474
1564,5632
1564,5941
1564,6295
1564,6483
1564,6668
1564,6836
1564,7307
1564,7522
1564,7555
1564,7927
1564,9195
1564,9245
1564,9300
1564,9363
1564,9511
1565,1865
1565,2318
1565,2458
1565,2766
1565,3095
1565,3607
1565,3913
1565,4073
1565,4194
1565,4521
1565,4741
1565,4780
1565,5152
1565,5341
1565,5472
1565,5571
1565,5629
1565,5912
1565,6118
1565,6418
1565,6551
1565,6591
1565,6625
1565,7116
1565,7359
1565,7447
1565,7856
1565,8075
1565,8466
1565,8560
1565,8839
1565,9162
1565,9253
1565,9300
1565,9463
1565,9569
1565,9648
1565,9692
1565,9906
1566,1969
1566,3593
1566,4054
1566,5710
1566,6760
1566,7386
1566,7667
1566,8255
1566,8411
1566,9081
1566,9817
1567,1616
1567,1674
1567,1811
1567,1831
1567,1988
1567,2481
1567,2634
1567,2729
1567,3408
1567,3550
1567,4052
1567,4264
1567,4394
1567,4837
1567,6104
1567,6609
1567,7390
1567,7471
1567,7527
1567,7680
1567,7939
1567,8078
1567,8409
1567,8567
1567,8914
1567,9067
1567,9869
1568,1664
1568,2033
1568,2218
1568,2447
1568,2459
1568,2684
1568,2773
1568,2834
1568,2850
1568,3130
1568,3180
1568,3499
1568,3724
1568,3767
1568,3881
1568,3969
1568,4283
1568,4553
1568,4592
1568,4736
1568,5361
1568,5402
1568,5424
1568,5799
1568,5821
1568,6042
1568,6155
1568,6159
1568,6506
1568,6532
1568,7300
1568,7426
1568,8858
1568,8951
1568,9466
1568,9544
1568,9768
1569,1637
1569,2019
1569,2192
1569,2258
1569,2414
1569,2424
1569,2534
1569,2968
1569,3152
1569,3686
1569,4826
1569,5443
1569,5455
1569,5639
1569,5670
1569,5781
1569,5857
1569,7099
1569,7375
1569,7526
1569,7947
1569,8785
1569,9077
1569,9522
1569,9524
1569,9585
1569,9598
1569,9650
1569,9973
1570,1756
1570,2083
1570,2398
1570,3336
1570,3392
1570,4216
1570,4592
1570,4601
1570,4692
1570,4741
1570,4975
1570,5100
1570,5292
1570,5601
1570,6032
1570,6198
1570,6412
1570,6724
1570,6822
1570,6893
1570,7322
1570,7381
1570,7850
1570,8416
1570,8453
1570,9320
1570,9378
1570,9580
1571,6287
1571,7727
1572,1616
1572,1801
1572,1891
1572,1957
1572,2576
1572,3259
1572,3464
1572,4346
1572,5211
1572,5264
1572,5736
1572,5998
1572,6288
1572,6404
1572,6552
1572,6565
1572,6634
1572,7276
1572,7458
1572,7500
1572,7745
1572,8078
1572,8292
1572,8636
1572,8971
1572,9001
1572,9100
1572,9485
1572,9619
1572,9623
1573,1628
1573,1679
1573,1759
1573,1984
1573,2595
1573,2632
1573,3071
1573,3426
1573,3481
1573,3678
1573,3739
1573,3869
1573,4407
1573,4472
1573,4664
1573,4718
1573,5043
1573,5101
1573,5102
1573,5366
1573,5557
1573,6174
1573,6301
1573,6416
1573,7036
1573,7173
1573,7770
1573,8018
1573,8972
1573,9862
1574,1694
1574,1830
1574,1991
1574,2178
1574,2495
1574,2615
1574,2632
1574,2645
1574,2660
1574,3159
1574,3181
1574,3346
1574,3468
1574,3510
1574,3562
1574,3640
1574,3748
1574,3970
1574,3998
1574,4105
1574,4259
1574,4753
1574,5034
1574,5375
1574,5697
1574,6118
1574,6135
1574,6193
1574,6310
1574,7028
1574,7085
1574,7351
1574,7578
1574,7645
1574,7996
1574,8362
1574,8602
1574,8864
1574,9252
1574,9303
1574,9432
1574,9445
1574,9534
1574,9758
1575,1972
1575,2550
1575,3607
1575,3687
1575,3847
1575,4010
1575,4049
1575,4095
1575,4188
1575,4694
1575,4765
1575,4919
1575,5449
1575,5615
1575,5780
1575,6129
1575,6875
1575,6936
1575,7079
1575,7213
1575,7278
1575,7325
1575,8276
1575,8719
1575,8796
1575,8926
1575,8953
1575,8972
1575,9041
1575,9205
1575,9369
1575,9444
1575,9548
1575,9678
1575,9872
1576,1882
1576,2044
1576,2857
1576,3116
1576,3125
1576,3186
1576,3198
1576,3237
1576,3267
1576,3468
1576,3642
1576,3939
1576,4333
1576,4671
1576,4753
1576,4845
1576,5161
1576,5202
1576,5272
1576,5390
1576,5623
1576,6113
1576,6208
1576,6296
1576,6763
1576,6800
1576,6869
1576,7653
1576,7777
1576,7975
1576,8367
1576,8755
1576,8965
1576,9406
1576,9731
1577,1604
1577,2964
1577,3535
1577,4598
1577,4710
1577,4822
1577,4915
1577,5194
1577,5232
1577,5604
1577,5636
1577,5762
1577,6108
1577,8803
1577,8928
1577,9619
1578,1801
1578,1858
1578,2244
1578,2652
1578,2813
1578,2855
1578,2955
1578,3422
1578,3595
1578,3630
1578,3631
1578,4108
1578,4308
1578,4399
1578,5336
1578,5633
1578,5696
1578,5765
1578,5857
1578,6111
1578,7236
1578,7292
1578,7543
1578,8487
1578,8759
1578,8879
1578,9076
1578,9664
1578,9825
1579,1982
1579,2218
1579,2310
1579,2485
1579,3406
1579,3591
1579,3598
1579,3742
1579,4010
1579,4021
1579,4172
1579,4232
1579,4273
1579,4686
1579,4882
1579,4888
1579,4963
1579,5088
1579,5144
1579,5394
1579,5480
1579,5483
1579,5764
1579,6162
1579,6285
1579,6316
1579,6384
1579,6478
1579,6786
1579,6866
1579,6869
1579,6893
1579,8270
1579,8651
1579,8681
1579,9885
1580,2315
1580,2557
1580,3228
1580,3648
1580,4093
1580,4734
1580,6331
1580,6373
1580,6635
1580,7345
1580,7481
1580,7811
1580,8844
1580,8909
1580,9646
1580,9909
1581,1906
1581,1994
1581,2153
1581,2340
1581,2366
1581,2473
1581,2504
1581,2700
1581,2804
1581,3029
1581,3566
1581,3616
1581,3691
1581,3752
1581,3822
1581,3980
1581,4001
1581,4081
1581,4899
1581,4948
1581,5257
1581,5385
1581,5477
1581,5499
1581,5575
1581,5619
1581,5701
1581,6221
1581,6777
1581,6886
1581,8030
1581,8299
1581,8328
1581,8391
1581,8510
1581,8589
1581,8618
1581,8771
1581,9393
1581,9400
1581,9846
1581,9888
1582,2446
1582,2519
1582,3205
1582,3240
1582,3331
1582,3372
1582,5156
1582,5720
1582,6807
1582,7096
1582,7455
1582,7582
1582,8627
1582,9035
1582,9235
1583,1798
1583,1894
1583,1982
1583,2234
1583,2759
1583,2839
1583,2905
1583,3613
1583,3885
1583,3953
1583,4762
1583,4946
1583,5060
1583,5370
1583,5425
1583,5489
1583,5569
1583,5983
1583,6043
1583,6170
1583,6367
1583,6571
1583,6582
1583,6587
1583,6621
1583,6663
1583,6944
1583,6952
1583,7133
1583,7684
1583,7926
1583,8333
1583,8537
1583,8607
1583,8745
1583,8882
1583,9079
1583,9333
1583,9375
1584,1655
1584,2109
1584,2116
1584,3456
1584,3942
1584,4206
1584,4778
1584,4812
1584,5316
1584,5319
1584,6588
1584,6828
1584,7155
1584,7425
1584,8170
1584,8198
1584,8300
1584,8338
1584,8438
1584,8543
1584,8896
1584,8925
1585,1666
1585,1721
1585,1750
1585,2153
1585,2548
1585,2555
1585,2593
1585,2646
1585,2680
1585,3344
1585,3444
1585,3764
1585,4232
1585,4409
1585,4417
1585,5040
1585,5235
1585,5493
1585,5577
1585,5578
1585,6249
1585,6621
1585,6750
1585,6898
1585,7006
1585,7067
1585,7133
1585,7217
1585,7529
1585,7605
1585,7624
1585,7834
1585,8003
1585,8106
1585,9130
1586,1810
1586,2053
1586,2535
1586,2651
1586,3746
1586,3960
1586,4446
1586,5331
1586,5547
1586,5602
1586,5685
1586,6015
1586,6333
1586,6678
1586,6971
1586,7344
1586,7648
1586,7734
1586,7825
1586,8010
1586,8599
1586,8650
1586,9159
1586,9366
1587,1644
1587,2075
1587,2295
1587,2995
1587,3271
1587,3405
1587,3717
1587,3945
1587,6194
1587,6306
1587,8197
1587,8581
1587,8931
1587,9570
1588,2010
1588,2145
1588,2284
1588,2464
1588,2566
1588,2792
1588,3175
1588,3243
1588,3474
1588,4276
1588,5049
1588,5086
1588,5626
1588,5918
1588,7772
1588,9380
1588,9417
1588,9964
1589,7706
1590,1635
1590,1640
1590,1850
1590,1895
1590,1912
1590,2047
1590,2674
1590,3217
1590,3277
1590,3821
1590,3876
1590,4176
1590,4647
1590,4715
1590,4859
1590,5188
1590,5672
1590,5756
1590,7015
1590,7356
1590,7493
1590,7819
1590,8750
1590,8786
1590,8845
1590,8852
1590,9126
1591,3538
1591,5151
1591,5475
1591,7914
1592,2431
1592,7857
1592,8747
1593,1752
1593,1784
1593,1959
1593,3031
1593,3047
1593,3091
1593,3342
1593,3427
1593,3561
1593,3621
1593,3951
1593,4049
1593,4239
1593,5371
1593,5548
1593,5657
1593,5734
1593,5932
1593,5959
1593,6338
1593,7274
1593,7528
1593,7994
1593,8096
1593,8319
1593,8524
1593,8565
1593,8630
1593,8889
1593,8992
1593,9344
1593,9494
1593,9807
1594,1612
1594,1915
1594,1949
1594,2262
1594,2318
1594,2326
1594,2669
1594,2787
1594,2811
1594,2911
1594,2927
1594,3076
1594,3185
1594,3188
1594,3389
1594,3473
1594,3751
1594,3912
1594,4044
1594,4283
1594,4603
1594,4900
1594,4979
1594,5114
1594,5575
1594,5799
1594,5816
1594,6271
1594,6415
1594,6527
1594,7877
1594,7886
1594,7946
1594,8208
1594,8359
1594,8366
1594,8503
1594,9013
1594,9179
1594,9265
1594,9445
1594,9643
1594,9779
1595,1687
1595,1689
1595,1910
1595,2207
1595,2215
1595,2541
1595,2684
1595,2827
1595,3348
1595,3922
1595,4095
1595,4273
1595,4970
1595,5066
1595,5557
1595,5631
1595,5652
1595,6297
1595,6683
1595,6694
1595,7212
1595,7218
1595,7239
1595,7348
1595,7799
1595,7995
1595,8201
1595,8362
1595,9178
1595,9342
1595,9397
1595,9756
1595,9888
1595,9910
1596,2178
1596,2405
1596,2663
1596,2686
1596,2688
1596,3074
1596,3173
1596,3382
1596,3389
1596,3956
1596,4067
1596,4358
1596,5269
1596,5442
1596,5637
1596,5721
1596,5728
1596,6070
1596,6200
1596,6861
1596,7159
1596,7486
1596,7578
1596,7753
1596,8083
1596,8135
1596,8301
1596,8565
1596,8787
1596,8923
1596,9012
1596,9140
1596,9455
1596,9563
1596,9933
1597,1623
1597,1850
1597,1878
1597,2411
1597,2652
1597,3889
1597,3944
1597,4085
1597,4361
1597,4867
1597,5232
1597,5776
1597,6290
1597,7073
1597,7098
1597,7164
1597,7505
1597,7558
1597,7866
1597,7942
1597,7993
1597,8569
1597,8638
1597,8807
1597,8917
1598,1654
1598,1720
1598,1915
1598,2051
1598,2232
1598,2341
1598,2559
1598,2593
1598,2753
1598,3077
1598,3427
1598,3527
1598,3537
1598,4631
1598,4637
1598,4923
1598,5001
1598,5227
1598,5321
1598,6198
1598,6216
1598,6419
1598,6909
1598,7032
1598,7256
1598,7465
1598,7515
1598,7536
1598,7665
1598,7770
1598,7818
1598,7921
1598,9012
1598,9041
1598,9085
1598,9439
1598,9445
1599,1865
1599,2085
1599,2540
1599,3043
1599,3091
1599,3095
1599,3499
1599,3526
1599,3529
1599,3596
1599,3800
1599,3807
1599,3984
1599,4326
1599,4712
1599,5044
1599,5634
1599,6020
1599,6159
1599,6674
1599,6997
1599,7060
1599,7239
1599,7882
1599,7894
1599,8009
1599,8448
1599,8452
1599,8774
1599,9049
1599,9101
1599,9349
1599,9471
1599,9632
1599,9683
1599,9826
1599,9885
1600,1732
1600,2200
1600,2230
1600,2424
1600,2577
1600,2634
1600,3452
1600,4410
1600,5105
1600,5794
1600,6658
1600,6773
1600,6889
1600,7298
1600,7552
1600,7993
1600,8127
1600,8638
1600,9281
1600,9520
1601,1770
1601,2091
1601,2178
1601,2224
1601,2272
1601,2351
1601,2504
1601,2829
1601,2908
1601,2960
1601,3116
1601,3517
1601,3766
1601,3901
1601,3922
1601,4381
1601,4585
1601,4840
1601,4868
1601,4884
1601,4917
1601,5452
1601,5567
1601,5768
1601,5942
1601,6190
1601,6212
1601,6418
1601,6472
1601,6592
1601,7021
1601,7140
1601,7540
1601,8133
1601,8189
1601,8228
1601,8328
1601,8967
1601,9152
1601,9300
1601,9603
1601,9709
1601,9719
1601,9786
1602,2445
1602,3622
1602,8126
1602,8532
1603,1744
1603,1763
1603,1845
1603,2095
1603,2361
1603,2421
1603,2622
1603,2706
1603,2740
1603,2946
1603,3007
1603,3238
1603,4238
1603,5068
1603,5852
1603,6376
1603,6633
1603,6708
1603,7062
1603,7661
1603,8074
1603,8197
1603,8459
1603,9016
1603,9149
1603,9472
1604,1831
1604,2321
1604,2469
1604,2910
1604,3016
1604,3236
1604,3512
1604,3775
1604,4329
1604,4408
1604,4506
1604,4642
1604,4744
1604,4886
1604,5277
1604,5322
1604,6268
1604,6399
1604,6501
1604,6635
1604,6889
1604,8600
1604,8905
1604,8920
1604,8995
1604,9047
1604,9446
1604,9485
1604,9526
1604,9615
1604,9829
1605,1844
1605,2230
1605,3208
1605,3298
1605,3659
1605,4408
1605,4814
1605,4878
1605,5400
1605,5478
1605,5570
1605,5670
1605,6577
1605,7187
1605,7211
1605,7476
1605,7541
1605,7816
1605,7889
1605,8281
1605,8371
1605,8385
1605,8930
1605,8997
1605,9193
1605,9469
1605,9524
1606,1718
1606,2311
1606,2349
1606,2524
1606,3045
1606,4286
1606,4380
1606,4394
1606,4446
1606,4622
1606,4701
1606,4862
1606,5616
1606,5703
1606,5975
1606,5995
1606,6365
1606,6906
1606,7428
1606,7787
1606,8214
1606,8908
1606,8978
1606,9431
1606,9777
1606,9882
1606,9913
1607,3265
1608,1633
1608,1891
1608,1932
1608,2463
1608,2542
1608,2655
1608,2662
1608,3058
1608,3915
1608,5317
1608,5454
1608,5857
1608,5925
1608,6077
1608,6311
1608,6449
1608,6689
1608,6816
1608,6830
1608,7068
1608,7611
1608,7825
1608,7931
1608,7998
1608,8520
1608,8673
1608,8680
1608,8717
1608,8830
1608,9353
1608,9485
1608,9489
1608,9649
1608,9703
1609,1797
1609,2283
1609,2324
1609,2348
1609,2917
1609,3022
1609,3113
1609,3225
1609,3590
1609,3623
1609,3987
1609,4099
1609,4205
1609,4343
1609,4457
1609,4513
1609,5505
1609,5560
1609,5913
1609,5953
1609,6140
1609,6593
1609,6877
1609,7395
1609,7647
1609,7665
1609,8101
1609,9272
1610,2823
1610,2938
1610,3191
1610,3330
1610,3731
1610,4229
1610,5165
1610,5426
1610,5773
1610,5974
1610,6451
1610,7574
1610,7933
1610,8052
1610,8079
1610,8173
1610,8325
1610,8921
1610,8977
1610,9797
1610,9964
1611,8591
1612,1827
1612,2042
1612,2301
1612,2362
1612,2831
1612,3288
1612,3493
1612,3552
1612,3635
1612,3652
1612,3739
1612,3799
1612,3807
1612,3905
1612,4095
1612,4166
1612,4943
1612,5440
1612,5888
1612,6445
1612,6489
1612,6584
1612,6803
1612,6822
1612,7293
1612,7591
1612,7651
1612,7665
